current_lose_streak,current_win_streak,draw,avg_BODY_att,avg_BODY_landed,avg_CLINCH_att,avg_CLINCH_landed,avg_DISTANCE_att,avg_DISTANCE_landed,avg_GROUND_att,avg_GROUND_landed,avg_HEAD_att,avg_HEAD_landed,avg_KD,avg_LEG_att,avg_LEG_landed,avg_PASS,avg_REV,avg_SIG_STatt,avg_SIG_STlanded,avg_SIG_STpct,avg_SUB_ATT,avg_TD_att,avg_TD_landed,avg_TD_pct,avg_TOTAL_STatt,avg_TOTAL_STlanded,longest_win_streak,losses,avg_opp_BODY_att,avg_opp_BODY_landed,avg_opp_CLINCH_att,avg_opp_CLINCH_landed,avg_opp_DISTANCE_att,avg_opp_DISTANCE_landed,avg_opp_GROUND_att,avg_opp_GROUND_landed,avg_opp_HEAD_att,avg_opp_HEAD_landed,avg_opp_KD,avg_opp_LEG_att,avg_opp_LEG_landed,avg_opp_PASS,avg_opp_REV,avg_opp_SIG_STatt,avg_opp_SIG_STlanded,avg_opp_SIG_STpct,avg_opp_SUB_ATT,avg_opp_TD_att,avg_opp_TD_landed,avg_opp_TD_pct,avg_opp_TOTAL_STatt,avg_opp_TOTAL_STlanded,total_rounds_fought,total_time_fought(seconds),total_title_bouts,win_by_Decision_Majority,win_by_Decision_Split,win_by_Decision_Unanimous,win_by_KO/TKO,win_by_Submission,win_by_TKO_Doctor_Stoppage,wins,Stance,Height_cms,Reach_cms,Weight_lbs,age,Name,Encode_IDs
0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,180.34,,200.0,26.0,Alex Andrade,42
0.0,1.0,0.0,15.473684210526313,11.421052631578947,6.157894736842105,4.368421052631579,87.73684210526315,41.0,4.526315789473684,3.0526315789473686,75.47368421052632,30.894736842105264,0.15789473684210525,7.473684210526316,6.105263157894738,1.1052631578947372,0.5263157894736842,98.42105263157896,48.42105263157895,0.4647368421052632,0.6842105263157895,0.631578947368421,0.4736842105263158,0.2278947368421053,109.52631578947368,58.21052631578947,2.0,10.0,10.473684210526317,5.947368421052633,4.052631578947368,2.631578947368421,86.15789473684212,28.26315789473684,6.473684210526316,4.0,76.05263157894737,21.105263157894736,0.21052631578947367,10.157894736842103,7.842105263157895,1.6842105263157894,0.2631578947368421,96.68421052631581,34.89473684210526,0.39842105263157895,0.631578947368421,4.947368421052632,2.0,0.3926315789473685,116.84210526315788,51.78947368421053,51.0,753.0,0.0,0.0,3.0,3.0,0.0,2.0,1.0,9.0,Southpaw,177.8,185.42,145.0,30.0,Alex Caceres,43
2.0,0.0,0.0,10.5,7.25,13.25,7.75,43.0,21.25,4.0,3.75,38.25,18.5,0.0,11.5,7.0,1.25,0.0,60.25,32.75,0.6174999999999999,0.75,4.25,1.75,0.4925,83.0,52.5,1.0,3.0,24.25,16.25,31.5,19.5,71.5,28.5,9.75,7.5,77.5,31.25,0.0,11.0,8.0,2.25,0.5,112.75,55.5,0.52,2.0,3.5,1.5,0.355,189.75,118.5,10.0,662.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,160.02,160.02,115.0,39.0,Alex Chambers,44
0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,172.72,185.42,155.0,23.0,Alex Da Silva,45
1.0,0.0,0.0,4.4444444444444455,2.333333333333333,4.111111111111111,2.2222222222222223,60.111111111111114,16.22222222222222,4.222222222222221,2.1111111111111107,63.33333333333334,17.666666666666668,0.3333333333333333,0.6666666666666666,0.5555555555555556,1.7777777777777777,0.1111111111111111,68.44444444444444,20.555555555555557,0.3200000000000001,0.1111111111111111,5.666666666666668,3.111111111111111,0.4655555555555555,82.77777777777777,32.333333333333336,2.0,4.0,11.666666666666664,7.666666666666668,6.4444444444444455,4.222222222222221,76.44444444444444,26.88888888888889,4.0,2.6666666666666665,69.1111111111111,20.444444444444443,0.1111111111111111,6.111111111111112,5.666666666666668,0.7777777777777778,0.2222222222222222,86.8888888888889,33.77777777777778,0.3655555555555555,0.0,1.6666666666666667,0.5555555555555556,0.12888888888888891,109.0,54.444444444444436,22.0,680.4444444444445,0.0,0.0,1.0,1.0,2.0,1.0,0.0,5.0,Orthodox,175.26,182.88,170.0,31.0,Alex Garcia,46
0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Switch,187.96,187.96,155.0,23.0,Alex Gorgees,47
0.0,1.0,0.0,3.0,2.0,0.0,0.0,3.0,2.0,9.0,5.0,8.0,4.0,0.0,1.0,1.0,3.0,0.0,12.0,7.0,0.58,0.0,1.0,1.0,1.0,21.0,16.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,150.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,Orthodox,175.26,,226.0,,Alex Hunter,48
1.0,0.0,0.0,2.5,1.5,15.5,6.0,18.5,2.5,5.0,3.5,36.5,10.5,0.0,0.0,0.0,0.0,0.0,39.0,12.0,0.385,0.0,0.0,0.0,0.0,47.0,19.5,1.0,1.0,12.5,10.0,15.5,10.0,20.0,9.5,0.0,0.0,22.0,9.0,0.0,1.0,0.5,0.5,0.0,35.5,19.5,0.4400000000000001,0.5,1.5,0.5,0.25,38.0,22.0,3.0,286.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Orthodox,172.72,167.64,155.0,28.0,Alex Karalexis,49
0.0,1.0,0.0,9.571428571428571,6.2857142857142865,8.428571428571429,4.571428571428571,111.42857142857143,45.57142857142857,3.4285714285714284,1.5714285714285714,105.42857142857143,39.0,0.2857142857142857,8.285714285714286,6.428571428571429,0.5714285714285714,0.0,123.28571428571428,51.714285714285715,0.3828571428571429,0.42857142857142855,0.7142857142857143,0.0,0.0,135.85714285714286,63.42857142857143,2.0,3.0,20.285714285714285,11.428571428571427,5.0,2.142857142857143,81.42857142857143,28.285714285714285,4.285714285714286,3.0,60.0,15.142857142857142,0.14285714285714285,10.428571428571429,6.857142857142858,1.5714285714285714,0.14285714285714285,90.71428571428572,33.42857142857143,0.35428571428571426,0.0,1.4285714285714286,0.8571428571428571,0.29714285714285715,96.71428571428572,38.857142857142854,18.0,747.4285714285713,0.0,0.0,1.0,2.0,0.0,1.0,0.0,4.0,Orthodox,180.34,182.88,170.0,28.0,Alex Morono,50
1.0,0.0,0.0,11.333333333333336,7.333333333333332,3.6666666666666665,1.6666666666666667,83.33333333333333,36.0,1.0,1.0,66.33333333333333,22.33333333333333,0.3333333333333333,10.333333333333334,9.0,0.0,0.0,88.0,38.66666666666666,0.4466666666666667,0.0,0.0,0.0,0.0,88.66666666666669,39.333333333333336,1.0,2.0,11.0,8.666666666666666,9.0,5.333333333333333,62.66666666666666,29.33333333333333,2.0,1.6666666666666667,57.0,23.0,0.3333333333333333,5.666666666666668,4.666666666666667,2.333333333333333,0.0,73.66666666666667,36.333333333333336,0.5499999999999999,0.6666666666666666,3.0,1.3333333333333333,0.5,95.33333333333331,53.66666666666666,6.0,528.3333333333334,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Orthodox,193.04,205.74,185.0,27.0,Alex Nicholson,51
1.0,0.0,0.0,8.642857142857142,6.857142857142858,12.285714285714285,8.428571428571429,27.0,11.428571428571427,10.0,7.0,36.57142857142857,16.5,0.35714285714285715,4.071428571428571,3.5,1.3571428571428572,0.07142857142857142,49.28571428571429,26.857142857142854,0.5228571428571429,0.5,4.928571428571429,1.8571428571428568,0.26785714285714285,67.71428571428571,42.142857142857146,3.0,5.0,5.0,3.7857142857142856,6.571428571428571,5.071428571428571,20.571428571428573,8.285714285714286,4.785714285714286,4.214285714285714,23.42857142857143,11.0,0.14285714285714285,3.5,2.7857142857142856,1.5,0.35714285714285715,31.92857142857143,17.571428571428573,0.6164285714285714,0.35714285714285715,2.2142857142857144,0.9285714285714286,0.3785714285714286,47.07142857142857,30.785714285714285,30.0,523.9285714285714,0.0,0.0,0.0,2.0,4.0,3.0,0.0,9.0,Orthodox,180.34,193.04,170.0,31.0,Alex Oliveira,52
1.0,0.0,0.0,9.75,6.5,11.5,8.25,63.5,26.5,4.0,3.0,62.25,25.0,0.25,7.0,6.25,0.5,0.0,79.0,37.75,0.4725,0.75,4.25,2.0,0.5125,95.75,52.75,3.0,1.0,8.75,6.75,2.5,1.75,61.5,20.5,7.25,6.0,60.0,19.75,0.0,2.5,1.75,0.0,0.0,71.25,28.25,0.3775,0.0,1.5,0.25,0.125,81.25,38.25,7.0,449.75,0.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,Orthodox,167.64,165.1,135.0,27.0,Alex Perez,53
0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,180.34,185.42,170.0,30.0,Alex Reyes,54
0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,190.5,,185.0,28.0,Alex Schoenauer,55
1.0,0.0,0.0,2.0,1.0,0.0,0.0,8.0,6.0,0.0,0.0,4.0,3.0,0.0,2.0,2.0,0.0,0.0,8.0,6.0,0.75,0.0,0.0,0.0,0.0,8.0,6.0,0.0,1.0,2.0,1.0,1.0,0.0,16.0,6.0,7.0,6.0,22.0,11.0,2.0,0.0,0.0,0.0,0.0,24.0,12.0,0.5,0.0,0.0,0.0,0.0,24.0,12.0,1.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southpaw,172.72,180.34,135.0,28.0,Alex Soto,56
0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southpaw,187.96,,205.0,,Alex Stiebling,57
0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,177.8,177.8,145.0,26.0,Alex Torres,58
2.0,0.0,0.0,20.75,13.25,15.0,9.75,82.25,28.125,4.125,3.0,76.875,24.625,0.5,3.75,3.0,0.375,0.25,101.375,40.875,0.42,0.125,1.375,0.625,0.21875,117.125,54.5,1.0,5.0,11.625,6.0,6.25,3.875,70.875,21.5,7.625,5.125,64.25,19.25,0.25,8.875,5.25,1.25,0.125,84.75,30.5,0.4112500000000001,0.625,3.5,1.125,0.275,100.5,43.375,19.0,635.125,0.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,Southpaw,182.88,180.34,155.0,30.0,Alex White,59
1.0,0.0,0.0,16.25,11.0,17.5,11.25,105.75,40.0,3.0,2.5,94.25,29.75,0.0,15.75,13.0,0.25,0.25,126.25,53.75,0.5025,0.25,0.5,0.25,0.125,165.5,87.5,1.0,2.0,18.75,10.5,8.0,6.25,101.0,27.0,4.75,3.5,90.0,23.5,0.0,5.0,2.75,2.75,0.25,113.75,36.75,0.325,0.25,5.5,2.0,0.38,132.75,53.75,10.0,716.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,Orthodox,165.1,167.64,115.0,25.0,Alexa Grasso,60
1.0,0.0,0.0,11.933333333333335,6.6,7.0,3.933333333333333,94.46666666666668,33.06666666666667,9.666666666666666,7.2,92.2,32.266666666666666,0.6,7.0,5.333333333333333,1.1333333333333333,0.0,111.13333333333334,44.2,0.38466666666666666,0.3333333333333333,3.0,1.2,0.3033333333333333,129.46666666666667,60.6,6.0,5.0,9.466666666666667,6.0,9.466666666666667,6.466666666666668,66.66666666666667,28.93333333333333,4.133333333333334,3.2666666666666666,59.13333333333333,23.6,0.06666666666666668,11.666666666666664,9.066666666666666,0.4666666666666667,0.0,80.26666666666667,38.66666666666666,0.5253333333333333,0.13333333333333333,3.066666666666667,0.4666666666666667,0.098,94.6,51.93333333333333,38.0,660.8666666666667,3.0,0.0,0.0,3.0,5.0,2.0,0.0,10.0,Orthodox,195.58,200.66,205.0,32.0,Alexander Gustafsson,61
0.0,2.0,0.0,13.5,9.0,12.5,8.5,24.0,8.0,10.5,7.0,32.5,14.5,0.5,1.0,0.0,1.5,0.5,47.0,23.5,0.5449999999999999,0.0,5.0,2.0,0.2,75.5,47.5,2.0,0.0,7.0,5.0,5.0,4.5,16.0,6.5,0.5,0.5,12.5,5.0,0.0,2.0,1.5,1.5,0.0,21.5,11.5,0.475,0.5,3.0,1.0,0.165,30.5,20.5,4.0,471.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,Orthodox,175.26,182.88,155.0,26.0,Alexander Hernandez,62
0.0,6.0,0.0,11.833333333333336,8.833333333333334,14.833333333333336,10.5,68.5,36.5,36.16666666666666,25.0,93.0,51.16666666666666,0.6666666666666666,14.666666666666664,12.0,2.333333333333333,0.16666666666666666,119.5,72.0,0.5966666666666666,0.5,6.5,2.6666666666666665,0.4566666666666666,130.5,81.5,6.0,0.0,8.5,5.166666666666667,7.0,4.166666666666667,72.83333333333333,25.33333333333333,1.5,1.5,70.0,23.5,0.16666666666666666,2.833333333333333,2.333333333333333,0.5,0.16666666666666666,81.33333333333333,31.0,0.375,0.0,3.5,1.0,0.40166666666666667,85.83333333333333,35.0,15.0,712.8333333333335,0.0,0.0,0.0,3.0,3.0,0.0,0.0,6.0,Orthodox,167.64,180.34,145.0,30.0,Alexander Volkanovski,63
0.0,4.0,0.0,21.0,16.0,14.25,9.25,127.5,70.5,10.5,7.75,114.0,58.25,0.5,17.25,13.25,0.25,0.0,152.25,87.5,0.565,0.0,1.5,1.25,0.625,183.5,114.0,4.0,0.0,14.25,8.5,4.75,3.75,78.5,25.25,19.25,12.0,81.5,27.5,0.25,6.75,5.0,1.5,0.5,102.5,41.0,0.43,0.0,6.25,1.25,0.14250000000000002,120.75,56.5,13.0,902.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,4.0,Orthodox,200.66,203.2,250.0,29.0,Alexander Volkov,64
2.0,0.0,0.0,8.333333333333334,6.0,3.8333333333333335,2.6666666666666665,42.5,18.166666666666668,3.0,2.1666666666666665,33.5,11.333333333333336,0.3333333333333333,7.5,5.666666666666668,1.1666666666666667,0.16666666666666666,49.33333333333334,23.0,0.5233333333333334,0.0,3.333333333333333,1.0,0.4,53.83333333333334,26.66666666666667,2.0,4.0,9.333333333333334,6.333333333333332,6.333333333333332,4.333333333333333,55.16666666666666,18.0,14.0,10.833333333333336,59.33333333333334,20.83333333333333,0.16666666666666666,6.833333333333332,6.0,2.333333333333333,0.0,75.5,33.166666666666664,0.4583333333333333,0.16666666666666666,5.5,1.5,0.22,114.66666666666669,69.83333333333333,15.0,730.1666666666665,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,Southpaw,190.5,187.96,155.0,34.0,Alexander Yakovlev,65
0.0,2.0,0.0,17.5,12.0,19.5,16.5,93.0,38.0,9.0,7.5,101.0,47.0,0.0,3.0,3.0,1.0,0.0,121.5,62.0,0.56,0.5,4.5,2.5,0.31,147.5,81.0,2.0,0.0,15.5,13.0,23.0,19.5,68.0,33.0,10.0,6.5,72.0,33.0,0.0,13.5,13.0,1.0,0.5,101.0,59.0,0.625,0.0,5.5,1.0,0.225,143.5,97.5,5.0,707.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,Orthodox,157.48000000000005,160.02,115.0,28.0,Alexandra Albu,66
0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southpaw,175.26,,170.0,32.0,Alexandre Barros,67
1.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0,38.0,13.0,42.0,14.0,0.0,0.0,0.0,4.0,1.0,43.0,14.0,0.32,0.0,8.0,2.0,0.25,55.0,24.0,0.0,1.0,8.0,5.0,6.0,5.0,17.0,9.0,31.0,19.0,46.0,28.0,1.0,0.0,0.0,1.0,2.0,54.0,33.0,0.61,0.0,0.0,0.0,0.0,85.0,61.0,3.0,748.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,187.96,,238.0,23.0,Alexandre Dantas,68
0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,170.18,,205.0,31.0,Alexandre Ferreira,69
0.0,2.0,0.0,17.4,11.2,11.2,8.4,95.8,40.6,3.0,2.6,81.2,31.6,0.2,11.4,8.8,2.2,0.6,110.0,51.6,0.462,1.4,1.2,0.6,0.466,130.0,70.0,2.0,1.0,5.6,4.2,7.4,4.0,87.6,32.8,5.0,3.6,88.4,32.0,0.0,6.0,4.2,0.2,0.4,100.0,40.4,0.43799999999999994,0.0,6.6,2.6,0.23800000000000002,119.6,56.8,13.0,717.8,0.0,0.0,1.0,1.0,0.0,2.0,0.0,4.0,Orthodox,165.1,170.18,125.0,28.0,Alexandre Pantoja,70
1.0,0.0,0.0,10.333333333333334,6.888888888888888,9.555555555555557,6.222222222222222,82.33333333333333,27.88888888888889,5.666666666666668,4.5555555555555545,70.1111111111111,19.11111111111111,0.0,17.11111111111111,12.666666666666664,1.1111111111111112,0.4444444444444444,97.55555555555556,38.66666666666666,0.4277777777777778,1.0,1.6666666666666667,0.6666666666666666,0.3133333333333333,149.77777777777774,84.77777777777777,3.0,3.0,7.0,5.333333333333333,7.111111111111112,4.888888888888889,80.8888888888889,30.11111111111111,7.333333333333332,6.666666666666668,79.0,29.444444444444446,0.0,9.333333333333334,6.888888888888888,0.6666666666666666,0.1111111111111111,95.33333333333331,41.66666666666666,0.5033333333333334,0.1111111111111111,2.1111111111111107,1.5555555555555556,0.5611111111111111,137.66666666666666,79.66666666666667,23.0,708.3333333333335,1.0,0.0,2.0,3.0,0.0,1.0,0.0,6.0,Orthodox,167.64,172.72,125.0,34.0,Alexis Davis,71
1.0,0.0,0.0,5.0,5.0,0.0,0.0,11.0,5.0,17.0,7.0,21.0,5.0,0.0,2.0,2.0,7.0,1.0,28.0,12.0,0.42,0.0,3.0,3.0,1.0,86.0,65.0,0.0,1.0,3.0,1.0,8.0,4.0,21.0,8.0,5.0,3.0,29.0,12.0,0.0,2.0,2.0,0.0,1.0,34.0,15.0,0.44,0.0,2.0,1.0,0.5,149.0,123.0,3.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,175.26,172.72,135.0,24.0,Alexis Dufresne,72
0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,160.02,,145.0,29.0,Alfonso Alcarez,73
0.0,1.0,0.0,18.33333333333333,14.5,13.666666666666664,8.666666666666666,78.5,24.16666666666667,20.666666666666668,15.0,87.66666666666669,28.83333333333333,0.3333333333333333,6.833333333333332,4.5,1.8333333333333333,0.16666666666666666,112.83333333333331,47.83333333333334,0.4366666666666667,0.3333333333333333,7.666666666666668,2.833333333333333,0.355,134.5,66.66666666666667,3.0,2.0,20.5,14.0,22.83333333333333,17.333333333333332,79.83333333333333,27.83333333333333,4.833333333333333,4.166666666666667,71.0,23.5,0.0,16.0,11.833333333333336,0.8333333333333334,0.0,107.5,49.33333333333334,0.47,0.8333333333333334,1.8333333333333333,0.5,0.16666666666666666,130.5,70.16666666666667,20.0,984.6666666666665,1.0,0.0,0.0,3.0,1.0,0.0,0.0,4.0,Orthodox,162.56,165.1,125.0,31.0,Ali Bagautinov,74
0.0,1.0,0.0,13.466666666666667,11.533333333333333,8.466666666666667,7.066666666666666,21.66666666666667,14.533333333333333,10.2,7.866666666666666,21.93333333333333,13.4,0.5333333333333333,4.933333333333334,4.533333333333333,0.2,0.0,40.333333333333336,29.466666666666665,0.6886666666666665,0.2,0.8666666666666667,0.26666666666666666,0.2,51.6,39.8,4.0,6.0,5.2,3.533333333333333,6.466666666666668,4.2,31.33333333333333,11.266666666666667,4.133333333333334,3.466666666666667,33.53333333333333,13.333333333333336,0.4,3.2,2.066666666666667,0.5333333333333333,0.0,41.93333333333333,18.933333333333334,0.4373333333333333,0.06666666666666668,1.2666666666666666,0.4666666666666667,0.17733333333333334,52.8,28.53333333333333,29.0,478.4,1.0,1.0,0.0,2.0,6.0,0.0,0.0,9.0,Orthodox,193.04,203.2,265.0,38.0,Alistair Overeem,75
0.0,3.0,0.0,25.16666666666667,18.25,14.0,11.083333333333336,72.58333333333333,29.41666666666667,16.083333333333332,11.75,63.0,23.33333333333333,0.0,14.5,10.666666666666666,1.5,0.08333333333333333,102.66666666666669,52.25,0.49,0.75,5.333333333333333,1.75,0.4175,138.33333333333334,85.75,4.0,3.0,8.916666666666666,4.666666666666667,5.75,4.0,51.0,12.916666666666664,1.8333333333333333,1.1666666666666667,43.41666666666666,8.916666666666666,0.25,6.25,4.5,0.8333333333333334,0.08333333333333333,58.58333333333334,18.08333333333333,0.3058333333333333,0.08333333333333333,2.25,1.0833333333333333,0.25166666666666665,80.58333333333333,37.833333333333336,32.0,750.6666666666665,0.0,0.0,0.0,5.0,1.0,3.0,0.0,9.0,Orthodox,170.18,180.34,135.0,29.0,Aljamain Sterling,76
0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,182.88,,205.0,27.0,Allan Goes,77
0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,170.18,177.8,155.0,26.0,Allan Zuniga,78
0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,172.72,,155.0,32.0,Allen Berube,79
1.0,0.0,0.0,1.0,1.0,7.0,2.0,31.0,13.0,0.0,0.0,29.0,6.0,0.0,8.0,8.0,0.0,0.0,38.0,15.0,0.39,0.0,0.0,0.0,0.0,41.0,17.0,0.0,1.0,1.0,1.0,17.0,6.0,25.0,14.0,2.0,2.0,43.0,21.0,1.0,0.0,0.0,0.0,0.0,44.0,22.0,0.5,0.0,0.0,0.0,0.0,47.0,25.0,1.0,153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,190.5,193.04,245.0,29.0,Allen Crowder,80
0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,182.88,193.04,205.0,31.0,Alonzo Menifield,81
2.0,0.0,0.0,21.66666666666667,9.333333333333334,12.0,7.333333333333332,159.66666666666666,49.0,8.0,2.0,152.0,43.66666666666666,0.0,6.0,5.333333333333333,2.6666666666666665,0.0,179.66666666666663,58.33333333333334,0.30666666666666664,0.0,7.0,4.333333333333333,0.63,191.33333333333331,67.0,1.0,2.0,37.66666666666666,23.0,17.0,11.0,181.66666666666663,66.66666666666667,15.666666666666664,8.333333333333334,170.33333333333334,57.0,0.3333333333333333,6.333333333333332,6.0,0.6666666666666666,0.3333333333333333,214.33333333333331,86.0,0.41,0.3333333333333333,5.0,1.3333333333333333,0.2333333333333333,223.0,93.33333333333331,9.0,897.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Orthodox,165.1,165.1,125.0,29.0,Alptekin Ozkilic,82
2.0,0.0,0.0,1.3333333333333333,1.0,1.0,1.0,12.666666666666664,4.666666666666667,0.3333333333333333,0.3333333333333333,12.333333333333336,4.666666666666667,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,14.0,6.0,0.3933333333333333,0.3333333333333333,0.0,0.0,0.0,14.333333333333336,6.333333333333332,1.0,2.0,3.333333333333333,1.0,1.0,0.6666666666666666,17.0,7.0,6.666666666666668,3.333333333333333,15.333333333333336,5.666666666666668,0.0,6.0,4.333333333333333,1.6666666666666667,0.0,24.66666666666667,11.0,0.4033333333333333,0.6666666666666666,1.6666666666666667,1.3333333333333333,0.26666666666666666,36.0,20.0,4.0,227.66666666666663,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,182.88,187.96,155.0,28.0,Alvaro Herrera,83
1.0,0.0,0.0,1.0,1.0,3.333333333333333,1.6666666666666667,7.0,2.6666666666666665,22.66666666666667,13.0,31.33333333333333,16.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,33.0,17.333333333333332,0.44333333333333336,1.0,1.6666666666666667,1.0,0.5,94.33333333333331,68.66666666666667,1.0,2.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,3.333333333333333,0.6666666666666666,13.333333333333336,7.333333333333332,15.666666666666664,7.333333333333332,0.0,1.0,0.6666666666666666,4.333333333333333,0.3333333333333333,17.333333333333332,8.666666666666666,0.4133333333333333,0.6666666666666666,2.333333333333333,1.6666666666666667,0.5333333333333333,47.66666666666666,36.333333333333336,5.0,463.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Southpaw,175.26,172.72,155.0,26.0,Alvin Robinson,84
1.0,0.0,0.0,3.4,2.8,1.2,1.0,46.0,14.8,10.6,8.8,53.8,21.2,0.0,0.6,0.6,2.8,0.2,57.8,24.6,0.36,0.8,1.4,0.6,0.198,91.6,50.4,1.0,3.0,6.8,5.4,1.0,0.8,37.6,15.8,8.8,7.2,36.2,14.8,0.4,4.4,3.6,1.4,0.0,47.4,23.8,0.532,1.0,1.0,0.8,0.4,56.4,31.8,8.0,408.6,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,Switch,160.02,162.56,115.0,27.0,Amanda Cooper,85
0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southpaw,162.56,165.1,135.0,30.0,Amanda Lemos,86
0.0,7.0,0.0,9.7,6.2,3.2,2.1,58.0,28.4,17.5,9.9,52.9,24.1,0.2,16.1,10.1,1.4,0.0,78.7,40.4,0.5660000000000001,0.4,2.6,1.1,0.28200000000000003,90.9,50.3,7.0,1.0,5.0,3.3,3.6,2.4,46.0,15.3,6.1,4.4,44.4,14.3,0.0,6.3,4.5,0.8,0.1,55.7,22.1,0.32799999999999996,0.3,2.2,0.5,0.212,68.1,33.4,22.0,533.4,4.0,0.0,1.0,1.0,5.0,2.0,0.0,9.0,Orthodox,172.72,175.26,145.0,30.0,Amanda Nunes,87
